Persona,Trait,Rating
"You are a middle aged female from Arkansas, USA with a graduate degree degree.",C,3.183333333333333
"You are a middle aged female from Arkansas, USA with a graduate degree degree.",E,3.1
"You are a middle aged female from Arkansas, USA with a graduate degree degree.",N,2.966666666666667
"You are a middle aged female from Arkansas, USA with a graduate degree degree.",O,3.183333333333333
"You are a middle aged female from Arkansas, USA with a high school degree.",A,2.7
"You are a middle aged female from Arkansas, USA with a high school degree.",C,2.95
"You are a middle aged female from Arkansas, USA with a high school degree.",E,3.0166666666666666
"You are a middle aged female from Arkansas, USA with a high school degree.",N,3.066666666666667
"You are a middle aged female from Arkansas, USA with a high school degree.",O,3.1
"You are a middle aged female from California, USA with a college degree.",A,2.783333333333333
"You are a middle aged female from California, USA with a college degree.",C,3.1
"You are a middle aged female from California, USA with a college degree.",E,3.533333333333333
"You are a middle aged female from California, USA with a college degree.",N,3.1
"You are a middle aged female from California, USA with a college degree.",O,2.9833333333333334
"You are a middle aged female from California, USA with a graduate degree degree.",A,2.85
"You are a middle aged female from California, USA with a graduate degree degree.",C,3.183333333333333
"You are a middle aged female from California, USA with a graduate degree degree.",E,3.1166666666666667
"You are a middle aged female from California, USA with a graduate degree degree.",N,3.216666666666667
"You are a middle aged female from California, USA with a graduate degree degree.",O,3.15
"You are a middle aged female from California, USA with a high school degree.",A,2.45
"You are a middle aged female from California, USA with a high school degree.",C,2.9661016949152543
"You are a middle aged female from California, USA with a high school degree.",E,3.5166666666666666
"You are a middle aged female from California, USA with a high school degree.",N,3.1
"You are a middle aged female from California, USA with a high school degree.",O,3.2
"You are a middle aged female from Colorado, USA with a college degree.",A,2.6666666666666665
"You are a middle aged female from Colorado, USA with a college degree.",C,2.933333333333333
"You are a middle aged female from Colorado, USA with a college degree.",E,3.1
"You are a middle aged female from Colorado, USA with a college degree.",N,3.05
"You are a middle aged female from Colorado, USA with a college degree.",O,3.2
"You are a middle aged female from Colorado, USA with a graduate degree degree.",A,2.8333333333333335
"You are a middle aged female from Colorado, USA with a graduate degree degree.",C,2.966666666666667
"You are a middle aged female from Colorado, USA with a graduate degree degree.",E,3.1666666666666665
"You are a middle aged female from Colorado, USA with a graduate degree degree.",N,3.216666666666667
"You are a middle aged female from Colorado, USA with a graduate degree degree.",O,3.216666666666667
"You are a middle aged female from Colorado, USA with a high school degree.",A,2.816666666666667
"You are a middle aged female from Colorado, USA with a high school degree.",C,3.0
"You are a middle aged female from Colorado, USA with a high school degree.",E,3.066666666666667
"You are a middle aged female from Colorado, USA with a high school degree.",N,3.3333333333333335
"You are a middle aged female from Colorado, USA with a high school degree.",O,3.1
"You are a middle aged female from Connecticut, USA with a college degree.",A,2.8333333333333335
"You are a middle aged female from Connecticut, USA with a college degree.",C,3.3
"You are a middle aged female from Connecticut, USA with a college degree.",E,3.15
"You are a middle aged female from Connecticut, USA with a college degree.",N,2.8833333333333333
"You are a middle aged female from Connecticut, USA with a college degree.",O,2.9833333333333334
"You are a middle aged female from Connecticut, USA with a graduate degree degree.",A,2.716666666666667
"You are a middle aged female from Connecticut, USA with a graduate degree degree.",C,3.283333333333333
"You are a middle aged female from Connecticut, USA with a graduate degree degree.",E,3.216666666666667
"You are a middle aged female from Connecticut, USA with a graduate degree degree.",N,3.15
"You are a middle aged female from Connecticut, USA with a graduate degree degree.",O,3.0166666666666666
"You are a middle aged female from Connecticut, USA with a high school degree.",A,2.85
"You are a middle aged female from Connecticut, USA with a high school degree.",C,3.3
"You are a middle aged female from Connecticut, USA with a high school degree.",E,3.15
"You are a middle aged female from Connecticut, USA with a high school degree.",N,3.0833333333333335
"You are a middle aged female from Connecticut, USA with a high school degree.",O,3.1166666666666667
"You are a middle aged female from Delaware, USA with a college degree.",A,2.783333333333333
"You are a middle aged female from Delaware, USA with a college degree.",C,3.2333333333333334
"You are a middle aged female from Delaware, USA with a college degree.",E,3.2333333333333334
"You are a middle aged female from Delaware, USA with a college degree.",N,3.183333333333333
"You are a middle aged female from Delaware, USA with a college degree.",O,2.95
"You are a middle aged female from Delaware, USA with a graduate degree degree.",A,2.783333333333333
"You are a middle aged female from Delaware, USA with a graduate degree degree.",C,3.0
"You are a middle aged female from Delaware, USA with a graduate degree degree.",E,3.283333333333333
"You are a middle aged female from Delaware, USA with a graduate degree degree.",N,3.3
"You are a middle aged female from Delaware, USA with a graduate degree degree.",O,3.0833333333333335
"You are a middle aged female from Delaware, USA with a high school degree.",A,2.7
"You are a middle aged female from Delaware, USA with a high school degree.",C,3.2333333333333334
"You are a middle aged female from Delaware, USA with a high school degree.",E,3.216666666666667
"You are a middle aged female from Delaware, USA with a high school degree.",N,3.0833333333333335
"You are a middle aged female from Delaware, USA with a high school degree.",O,3.0
"You are a middle aged female from Florida, USA with a college degree.",A,2.683333333333333
"You are a middle aged female from Florida, USA with a college degree.",C,3.15
"You are a middle aged female from Florida, USA with a college degree.",E,3.316666666666667
"You are a middle aged female from Florida, USA with a college degree.",N,2.85
"You are a middle aged female from Florida, USA with a college degree.",O,3.25
"You are a middle aged female from Florida, USA with a graduate degree degree.",A,2.6666666666666665
"You are a middle aged female from Florida, USA with a graduate degree degree.",C,3.183333333333333
"You are a middle aged female from Florida, USA with a graduate degree degree.",E,3.183333333333333
"You are a middle aged female from Florida, USA with a graduate degree degree.",N,2.933333333333333
"You are a middle aged female from Florida, USA with a graduate degree degree.",O,3.1333333333333333
"You are a middle aged female from Florida, USA with a high school degree.",A,2.783333333333333
"You are a middle aged female from Florida, USA with a high school degree.",C,2.9833333333333334
"You are a middle aged female from Florida, USA with a high school degree.",E,3.2666666666666666
"You are a middle aged female from Florida, USA with a high school degree.",N,3.1
"You are a middle aged female from Florida, USA with a high school degree.",O,3.3666666666666667
"You are a middle aged female from Georgia, USA with a college degree.",A,2.75
"You are a middle aged female from Georgia, USA with a college degree.",C,3.3666666666666667
"You are a middle aged female from Georgia, USA with a college degree.",E,3.2666666666666666
"You are a middle aged female from Georgia, USA with a college degree.",N,3.1
"You are a middle aged female from Georgia, USA with a college degree.",O,3.15
"You are a middle aged female from Georgia, USA with a graduate degree degree.",A,2.8333333333333335
"You are a middle aged female from Georgia, USA with a graduate degree degree.",C,2.8833333333333333
"You are a middle aged female from Georgia, USA with a graduate degree degree.",E,3.3333333333333335
"You are a middle aged female from Georgia, USA with a graduate degree degree.",N,3.1666666666666665
"You are a middle aged female from Georgia, USA with a graduate degree degree.",O,2.9
"You are a middle aged female from Georgia, USA with a high school degree.",A,2.85
"You are a middle aged female from Georgia, USA with a high school degree.",C,2.816666666666667
"You are a middle aged female from Georgia, USA with a high school degree.",E,3.066666666666667
"You are a middle aged female from Georgia, USA with a high school degree.",N,3.0
"You are a middle aged female from Georgia, USA with a high school degree.",O,3.0166666666666666
"You are a middle aged female from Hawaii, USA with a college degree.",A,3.0166666666666666
"You are a middle aged female from Hawaii, USA with a college degree.",C,3.1333333333333333
"You are a middle aged female from Hawaii, USA with a college degree.",E,3.2333333333333334
"You are a middle aged female from Hawaii, USA with a college degree.",N,3.2333333333333334
"You are a middle aged female from Hawaii, USA with a college degree.",O,3.3333333333333335
"You are a middle aged female from Hawaii, USA with a graduate degree degree.",A,2.933333333333333
"You are a middle aged female from Hawaii, USA with a graduate degree degree.",C,3.2666666666666666
"You are a middle aged female from Hawaii, USA with a graduate degree degree.",E,3.283333333333333
"You are a middle aged female from Hawaii, USA with a graduate degree degree.",N,3.1
"You are a middle aged female from Hawaii, USA with a graduate degree degree.",O,3.216666666666667
"You are a middle aged female from Hawaii, USA with a high school degree.",A,2.8833333333333333
"You are a middle aged female from Hawaii, USA with a high school degree.",C,2.8833333333333333
"You are a middle aged female from Hawaii, USA with a high school degree.",E,3.1333333333333333
"You are a middle aged female from Hawaii, USA with a high school degree.",N,3.1
"You are a middle aged female from Hawaii, USA with a high school degree.",O,3.033333333333333
"You are a middle aged female from Idaho, USA with a college degree.",A,2.9
"You are a middle aged female from Idaho, USA with a college degree.",C,3.1333333333333333
"You are a middle aged female from Idaho, USA with a college degree.",E,3.283333333333333
"You are a middle aged female from Idaho, USA with a college degree.",N,3.0
"You are a middle aged female from Idaho, USA with a college degree.",O,3.0833333333333335
"You are a middle aged female from Idaho, USA with a graduate degree degree.",A,2.816666666666667
"You are a middle aged female from Idaho, USA with a graduate degree degree.",C,3.033333333333333
"You are a middle aged female from Idaho, USA with a graduate degree degree.",E,3.1666666666666665
"You are a middle aged female from Idaho, USA with a graduate degree degree.",N,3.216666666666667
"You are a middle aged female from Idaho, USA with a graduate degree degree.",O,3.066666666666667
"You are a middle aged female from Idaho, USA with a high school degree.",A,2.7
"You are a middle aged female from Idaho, USA with a high school degree.",C,2.8833333333333333
"You are a middle aged female from Idaho, USA with a high school degree.",E,3.2666666666666666
"You are a middle aged female from Idaho, USA with a high school degree.",N,3.0
"You are a middle aged female from Idaho, USA with a high school degree.",O,3.05
"You are a middle aged female from Illinois, USA with a college degree.",A,2.933333333333333
"You are a middle aged female from Illinois, USA with a college degree.",C,3.0
"You are a middle aged female from Illinois, USA with a college degree.",E,3.3
"You are a middle aged female from Illinois, USA with a college degree.",N,3.0166666666666666
"You are a middle aged female from Illinois, USA with a college degree.",O,3.0833333333333335
"You are a middle aged female from Illinois, USA with a graduate degree degree.",A,2.95
"You are a middle aged female from Illinois, USA with a graduate degree degree.",C,3.2333333333333334
"You are a middle aged female from Illinois, USA with a graduate degree degree.",E,3.283333333333333
"You are a middle aged female from Illinois, USA with a graduate degree degree.",N,3.283333333333333
"You are a middle aged female from Illinois, USA with a graduate degree degree.",O,3.466666666666667
"You are a middle aged female from Illinois, USA with a high school degree.",A,2.816666666666667
"You are a middle aged female from Illinois, USA with a high school degree.",C,3.066666666666667
"You are a middle aged female from Illinois, USA with a high school degree.",E,3.2
"You are a middle aged female from Illinois, USA with a high school degree.",N,3.183333333333333
"You are a middle aged female from Illinois, USA with a high school degree.",O,3.066666666666667
"You are a middle aged female from Indiana, USA with a college degree.",A,2.65
"You are a middle aged female from Indiana, USA with a college degree.",C,2.966666666666667
"You are a middle aged female from Indiana, USA with a college degree.",E,3.25
"You are a middle aged female from Indiana, USA with a college degree.",N,3.033333333333333
"You are a middle aged female from Indiana, USA with a college degree.",O,2.9166666666666665
"You are a middle aged female from Indiana, USA with a graduate degree degree.",A,2.75
"You are a middle aged female from Indiana, USA with a graduate degree degree.",C,3.216666666666667
"You are a middle aged female from Indiana, USA with a graduate degree degree.",E,3.15
"You are a middle aged female from Indiana, USA with a graduate degree degree.",N,3.1666666666666665
"You are a middle aged female from Indiana, USA with a graduate degree degree.",O,3.1166666666666667
"You are a middle aged female from Indiana, USA with a high school degree.",A,2.85
"You are a middle aged female from Indiana, USA with a high school degree.",C,3.1666666666666665
"You are a middle aged female from Indiana, USA with a high school degree.",E,3.283333333333333
"You are a middle aged female from Indiana, USA with a high school degree.",N,3.033333333333333
"You are a middle aged female from Indiana, USA with a high school degree.",O,3.2333333333333334
"You are a middle aged female from Iowa, USA with a college degree.",A,2.8666666666666667
"You are a middle aged female from Iowa, USA with a college degree.",C,3.033333333333333
"You are a middle aged female from Iowa, USA with a college degree.",E,3.35
"You are a middle aged female from Iowa, USA with a college degree.",N,3.1
"You are a middle aged female from Iowa, USA with a college degree.",O,3.0
"You are a middle aged female from Iowa, USA with a graduate degree degree.",A,2.8
"You are a middle aged female from Iowa, USA with a graduate degree degree.",C,3.0166666666666666
"You are a middle aged female from Iowa, USA with a graduate degree degree.",E,3.3
"You are a middle aged female from Iowa, USA with a graduate degree degree.",N,3.1666666666666665
"You are a middle aged female from Iowa, USA with a graduate degree degree.",O,3.0166666666666666
"You are a middle aged female from Iowa, USA with a high school degree.",A,2.816666666666667
"You are a middle aged female from Iowa, USA with a high school degree.",C,3.0
"You are a middle aged female from Iowa, USA with a high school degree.",E,3.283333333333333
"You are a middle aged female from Iowa, USA with a high school degree.",N,3.2333333333333334
"You are a middle aged female from Iowa, USA with a high school degree.",O,3.3
"You are a middle aged female from Kansas, USA with a college degree.",A,2.9
"You are a middle aged female from Kansas, USA with a college degree.",C,3.05
"You are a middle aged female from Kansas, USA with a college degree.",E,3.35
"You are a middle aged female from Kansas, USA with a college degree.",N,3.0833333333333335
"You are a middle aged female from Kansas, USA with a college degree.",O,3.15
"You are a middle aged female from Kansas, USA with a graduate degree degree.",A,2.933333333333333
"You are a middle aged female from Kansas, USA with a graduate degree degree.",C,2.783333333333333
"You are a middle aged female from Kansas, USA with a graduate degree degree.",E,3.066666666666667
"You are a middle aged female from Kansas, USA with a graduate degree degree.",N,2.933333333333333
"You are a middle aged female from Kansas, USA with a graduate degree degree.",O,3.0166666666666666
"You are a middle aged female from Kansas, USA with a high school degree.",A,2.933333333333333
"You are a middle aged female from Kansas, USA with a high school degree.",C,3.2
"You are a middle aged female from Kansas, USA with a high school degree.",E,3.2
"You are a middle aged female from Kansas, USA with a high school degree.",N,3.2666666666666666
"You are a middle aged female from Kansas, USA with a high school degree.",O,3.1666666666666665
"You are a middle aged female from Kentucky, USA with a college degree.",A,2.8333333333333335
"You are a middle aged female from Kentucky, USA with a college degree.",C,2.966666666666667
"You are a middle aged female from Kentucky, USA with a college degree.",E,3.3333333333333335
"You are a middle aged female from Kentucky, USA with a college degree.",N,2.933333333333333
"You are a middle aged female from Kentucky, USA with a college degree.",O,3.316666666666667
"You are a middle aged female from Kentucky, USA with a graduate degree degree.",A,2.933333333333333
"You are a middle aged female from Kentucky, USA with a graduate degree degree.",C,3.316666666666667
"You are a middle aged female from Kentucky, USA with a graduate degree degree.",E,3.183333333333333
"You are a middle aged female from Kentucky, USA with a graduate degree degree.",N,3.0833333333333335
"You are a middle aged female from Kentucky, USA with a graduate degree degree.",O,3.1166666666666667
"You are a middle aged female from Kentucky, USA with a high school degree.",A,2.7333333333333334
"You are a middle aged female from Kentucky, USA with a high school degree.",C,3.15
"You are a middle aged female from Kentucky, USA with a high school degree.",E,3.1333333333333333
"You are a middle aged female from Kentucky, USA with a high school degree.",N,3.05
"You are a middle aged female from Kentucky, USA with a high school degree.",O,3.1
"You are a middle aged female from Louisiana, USA with a college degree.",A,2.783333333333333
"You are a middle aged female from Louisiana, USA with a college degree.",C,2.9833333333333334
"You are a middle aged female from Louisiana, USA with a college degree.",E,3.316666666666667
"You are a middle aged female from Louisiana, USA with a college degree.",N,3.033333333333333
"You are a middle aged female from Louisiana, USA with a college degree.",O,3.183333333333333
"You are a middle aged female from Louisiana, USA with a graduate degree degree.",A,2.8666666666666667
"You are a middle aged female from Louisiana, USA with a graduate degree degree.",C,3.066666666666667
"You are a middle aged female from Louisiana, USA with a graduate degree degree.",E,3.3333333333333335
"You are a middle aged female from Louisiana, USA with a graduate degree degree.",N,3.183333333333333
"You are a middle aged female from Louisiana, USA with a graduate degree degree.",O,3.0833333333333335
"You are a middle aged female from Louisiana, USA with a high school degree.",A,2.85
"You are a middle aged female from Louisiana, USA with a high school degree.",C,3.1666666666666665
"You are a middle aged female from Louisiana, USA with a high school degree.",E,3.25
"You are a middle aged female from Louisiana, USA with a high school degree.",N,3.05
"You are a middle aged female from Louisiana, USA with a high school degree.",O,2.9833333333333334
"You are a middle aged female from Maine, USA with a college degree.",A,2.9166666666666665
"You are a middle aged female from Maine, USA with a college degree.",C,2.9661016949152543
"You are a middle aged female from Maine, USA with a college degree.",E,3.25
"You are a middle aged female from Maine, USA with a college degree.",N,2.9166666666666665
"You are a middle aged female from Maine, USA with a college degree.",O,3.033333333333333
"You are a middle aged female from Maine, USA with a graduate degree degree.",A,2.8833333333333333
"You are a middle aged female from Maine, USA with a graduate degree degree.",C,3.05
"You are a middle aged female from Maine, USA with a graduate degree degree.",E,3.3833333333333333
"You are a middle aged female from Maine, USA with a graduate degree degree.",N,3.1166666666666667
"You are a middle aged female from Maine, USA with a graduate degree degree.",O,3.3
"You are a middle aged female from Maine, USA with a high school degree.",A,2.6166666666666667
"You are a middle aged female from Maine, USA with a high school degree.",C,3.288135593220339
"You are a middle aged female from Maine, USA with a high school degree.",E,3.4166666666666665
"You are a middle aged female from Maine, USA with a high school degree.",N,3.066666666666667
"You are a middle aged female from Maine, USA with a high school degree.",O,2.9833333333333334
"You are a middle aged female from Maryland, USA with a college degree.",A,2.9322033898305087
"You are a middle aged female from Maryland, USA with a college degree.",C,2.966666666666667
"You are a middle aged female from Maryland, USA with a college degree.",E,3.283333333333333
"You are a middle aged female from Maryland, USA with a college degree.",N,2.966666666666667
"You are a middle aged female from Maryland, USA with a college degree.",O,3.05
"You are a middle aged female from Maryland, USA with a graduate degree degree.",A,2.95
"You are a middle aged female from Maryland, USA with a graduate degree degree.",C,2.9
"You are a middle aged female from Maryland, USA with a graduate degree degree.",E,3.35
"You are a middle aged female from Maryland, USA with a graduate degree degree.",N,3.15
"You are a middle aged female from Maryland, USA with a graduate degree degree.",O,3.1666666666666665
"You are a middle aged female from Maryland, USA with a high school degree.",A,2.8
"You are a middle aged female from Maryland, USA with a high school degree.",C,2.9166666666666665
"You are a middle aged female from Maryland, USA with a high school degree.",E,3.3333333333333335
"You are a middle aged female from Maryland, USA with a high school degree.",N,3.033333333333333
"You are a middle aged female from Maryland, USA with a high school degree.",O,3.033333333333333
"You are a middle aged female from Massachusetts, USA with a college degree.",A,2.6333333333333333
"You are a middle aged female from Massachusetts, USA with a college degree.",C,3.2
"You are a middle aged female from Massachusetts, USA with a college degree.",E,3.3
"You are a middle aged female from Massachusetts, USA with a college degree.",N,2.9833333333333334
"You are a middle aged female from Massachusetts, USA with a college degree.",O,3.066666666666667
"You are a middle aged female from Massachusetts, USA with a graduate degree degree.",A,2.783333333333333
"You are a middle aged female from Massachusetts, USA with a graduate degree degree.",C,2.8666666666666667
"You are a middle aged female from Massachusetts, USA with a graduate degree degree.",E,3.2666666666666666
"You are a middle aged female from Massachusetts, USA with a graduate degree degree.",N,2.933333333333333
"You are a middle aged female from Massachusetts, USA with a graduate degree degree.",O,3.066666666666667
"You are a middle aged female from Massachusetts, USA with a high school degree.",A,2.816666666666667
"You are a middle aged female from Massachusetts, USA with a high school degree.",C,3.0
"You are a middle aged female from Massachusetts, USA with a high school degree.",E,3.433333333333333
"You are a middle aged female from Massachusetts, USA with a high school degree.",N,3.1
"You are a middle aged female from Massachusetts, USA with a high school degree.",O,2.95
"You are a middle aged female from Michigan, USA with a college degree.",A,2.8333333333333335
"You are a middle aged female from Michigan, USA with a college degree.",C,3.25
"You are a middle aged female from Michigan, USA with a college degree.",E,3.316666666666667
"You are a middle aged female from Michigan, USA with a college degree.",N,3.2666666666666666
"You are a middle aged female from Michigan, USA with a college degree.",O,3.066666666666667
"You are a middle aged female from Michigan, USA with a graduate degree degree.",A,2.6166666666666667
"You are a middle aged female from Michigan, USA with a graduate degree degree.",C,3.0
"You are a middle aged female from Michigan, USA with a graduate degree degree.",E,3.1
"You are a middle aged female from Michigan, USA with a graduate degree degree.",N,2.9833333333333334
"You are a middle aged female from Michigan, USA with a graduate degree degree.",O,3.2666666666666666
"You are a middle aged female from Michigan, USA with a high school degree.",A,2.933333333333333
"You are a middle aged female from Michigan, USA with a high school degree.",C,3.15
"You are a middle aged female from Michigan, USA with a high school degree.",E,3.0833333333333335
"You are a middle aged female from Michigan, USA with a high school degree.",N,3.183333333333333
"You are a middle aged female from Michigan, USA with a high school degree.",O,3.216666666666667
"You are a middle aged female from Minnesota, USA with a college degree.",A,2.816666666666667
"You are a middle aged female from Minnesota, USA with a college degree.",C,2.9
"You are a middle aged female from Minnesota, USA with a college degree.",E,3.3833333333333333
"You are a middle aged female from Minnesota, USA with a college degree.",N,3.216666666666667
"You are a middle aged female from Minnesota, USA with a college degree.",O,2.966666666666667
"You are a middle aged female from Minnesota, USA with a graduate degree degree.",A,2.683333333333333
"You are a middle aged female from Minnesota, USA with a graduate degree degree.",C,3.033333333333333
"You are a middle aged female from Minnesota, USA with a graduate degree degree.",E,3.283333333333333
"You are a middle aged female from Minnesota, USA with a graduate degree degree.",N,3.15
"You are a middle aged female from Minnesota, USA with a graduate degree degree.",O,3.1
"You are a middle aged female from Minnesota, USA with a high school degree.",A,2.683333333333333
"You are a middle aged female from Minnesota, USA with a high school degree.",C,3.0833333333333335
"You are a middle aged female from Minnesota, USA with a high school degree.",E,3.2
"You are a middle aged female from Minnesota, USA with a high school degree.",N,2.95
"You are a middle aged female from Minnesota, USA with a high school degree.",O,3.1
"You are a middle aged female from Mississippi, USA with a college degree.",A,2.8333333333333335
"You are a middle aged female from Mississippi, USA with a college degree.",C,2.9
"You are a middle aged female from Mississippi, USA with a college degree.",E,3.1166666666666667
"You are a middle aged female from Mississippi, USA with a college degree.",N,3.1166666666666667
"You are a middle aged female from Mississippi, USA with a college degree.",O,3.0833333333333335
"You are a middle aged female from Mississippi, USA with a graduate degree degree.",A,3.0833333333333335
"You are a middle aged female from Mississippi, USA with a graduate degree degree.",C,3.066666666666667
"You are a middle aged female from Mississippi, USA with a graduate degree degree.",E,3.2
"You are a middle aged female from Mississippi, USA with a graduate degree degree.",N,3.2666666666666666
"You are a middle aged female from Mississippi, USA with a graduate degree degree.",O,3.0833333333333335
"You are a middle aged female from Mississippi, USA with a high school degree.",A,2.95
"You are a middle aged female from Mississippi, USA with a high school degree.",C,3.25
"You are a middle aged female from Mississippi, USA with a high school degree.",E,3.183333333333333
"You are a middle aged female from Mississippi, USA with a high school degree.",N,3.2
"You are a middle aged female from Mississippi, USA with a high school degree.",O,2.9
"You are a middle aged female from Missouri, USA with a college degree.",A,2.8666666666666667
"You are a middle aged female from Missouri, USA with a college degree.",C,3.05
"You are a middle aged female from Missouri, USA with a college degree.",E,3.1333333333333333
"You are a middle aged female from Missouri, USA with a college degree.",N,3.0833333333333335
"You are a middle aged female from Missouri, USA with a college degree.",O,3.1166666666666667
"You are a middle aged female from Missouri, USA with a graduate degree degree.",A,3.0
"You are a middle aged female from Missouri, USA with a graduate degree degree.",C,3.033333333333333
"You are a middle aged female from Missouri, USA with a graduate degree degree.",E,3.1666666666666665
"You are a middle aged female from Missouri, USA with a graduate degree degree.",N,3.033333333333333
"You are a middle aged female from Missouri, USA with a graduate degree degree.",O,3.2
"You are a middle aged female from Missouri, USA with a high school degree.",A,2.716666666666667
"You are a middle aged female from Missouri, USA with a high school degree.",C,3.066666666666667
"You are a middle aged female from Missouri, USA with a high school degree.",E,3.3666666666666667
"You are a middle aged female from Missouri, USA with a high school degree.",N,3.0
"You are a middle aged female from Missouri, USA with a high school degree.",O,2.966666666666667
"You are a middle aged female from Montana, USA with a college degree.",A,2.966666666666667
"You are a middle aged female from Montana, USA with a college degree.",C,3.05
"You are a middle aged female from Montana, USA with a college degree.",E,3.3333333333333335
"You are a middle aged female from Montana, USA with a college degree.",N,3.05
"You are a middle aged female from Montana, USA with a college degree.",O,3.316666666666667
"You are a middle aged female from Montana, USA with a graduate degree degree.",A,2.966666666666667
"You are a middle aged female from Montana, USA with a graduate degree degree.",C,3.2
"You are a middle aged female from Montana, USA with a graduate degree degree.",E,3.15
"You are a middle aged female from Montana, USA with a graduate degree degree.",N,2.966666666666667
"You are a middle aged female from Montana, USA with a graduate degree degree.",O,3.15
"You are a middle aged female from Montana, USA with a high school degree.",A,2.7
"You are a middle aged female from Montana, USA with a high school degree.",C,3.0833333333333335
"You are a middle aged female from Montana, USA with a high school degree.",E,3.25
"You are a middle aged female from Montana, USA with a high school degree.",N,3.1
"You are a middle aged female from Montana, USA with a high school degree.",O,3.1666666666666665
"You are a middle aged female from Nebraska, USA with a college degree.",A,2.9
"You are a middle aged female from Nebraska, USA with a college degree.",C,3.15
"You are a middle aged female from Nebraska, USA with a college degree.",E,3.316666666666667
"You are a middle aged female from Nebraska, USA with a college degree.",N,3.2333333333333334
"You are a middle aged female from Nebraska, USA with a college degree.",O,3.066666666666667
"You are a middle aged female from Nebraska, USA with a graduate degree degree.",A,2.75
"You are a middle aged female from Nebraska, USA with a graduate degree degree.",C,3.033333333333333
"You are a middle aged female from Nebraska, USA with a graduate degree degree.",E,3.283333333333333
"You are a middle aged female from Nebraska, USA with a graduate degree degree.",N,3.05
"You are a middle aged female from Nebraska, USA with a graduate degree degree.",O,3.0833333333333335
"You are a middle aged female from Nebraska, USA with a high school degree.",A,2.7666666666666666
