Persona,Trait,Rating
"You are a middle aged male from Asir, Saudi Arabia with a graduate degree degree.",O,3.2
"You are a middle aged male from Asir, Saudi Arabia with a high school degree.",A,3.0
"You are a middle aged male from Asir, Saudi Arabia with a high school degree.",C,2.783333333333333
"You are a middle aged male from Asir, Saudi Arabia with a high school degree.",E,3.2333333333333334
"You are a middle aged male from Asir, Saudi Arabia with a high school degree.",N,3.0833333333333335
"You are a middle aged male from Asir, Saudi Arabia with a high school degree.",O,2.9833333333333334
"You are a middle aged male from Eastern Province, Saudi Arabia with a college degree.",A,3.016949152542373
"You are a middle aged male from Eastern Province, Saudi Arabia with a college degree.",C,2.7666666666666666
"You are a middle aged male from Eastern Province, Saudi Arabia with a college degree.",E,3.25
"You are a middle aged male from Eastern Province, Saudi Arabia with a college degree.",N,3.0
"You are a middle aged male from Eastern Province, Saudi Arabia with a college degree.",O,3.1666666666666665
"You are a middle aged male from Eastern Province, Saudi Arabia with a graduate degree degree.",A,2.7666666666666666
"You are a middle aged male from Eastern Province, Saudi Arabia with a graduate degree degree.",C,3.0166666666666666
"You are a middle aged male from Eastern Province, Saudi Arabia with a graduate degree degree.",E,3.25
"You are a middle aged male from Eastern Province, Saudi Arabia with a graduate degree degree.",N,3.216666666666667
"You are a middle aged male from Eastern Province, Saudi Arabia with a graduate degree degree.",O,3.0
"You are a middle aged male from Eastern Province, Saudi Arabia with a high school degree.",A,2.7666666666666666
"You are a middle aged male from Eastern Province, Saudi Arabia with a high school degree.",C,3.2
"You are a middle aged male from Eastern Province, Saudi Arabia with a high school degree.",E,3.316666666666667
"You are a middle aged male from Eastern Province, Saudi Arabia with a high school degree.",N,3.25
"You are a middle aged male from Eastern Province, Saudi Arabia with a high school degree.",O,2.85
"You are a middle aged male from Hail, Saudi Arabia with a college degree.",A,2.8833333333333333
"You are a middle aged male from Hail, Saudi Arabia with a college degree.",C,3.25
"You are a middle aged male from Hail, Saudi Arabia with a college degree.",E,3.2203389830508473
"You are a middle aged male from Hail, Saudi Arabia with a college degree.",N,2.933333333333333
"You are a middle aged male from Hail, Saudi Arabia with a college degree.",O,2.9833333333333334
"You are a middle aged male from Hail, Saudi Arabia with a graduate degree degree.",A,2.8833333333333333
"You are a middle aged male from Hail, Saudi Arabia with a graduate degree degree.",C,2.966666666666667
"You are a middle aged male from Hail, Saudi Arabia with a graduate degree degree.",E,3.3
"You are a middle aged male from Hail, Saudi Arabia with a graduate degree degree.",N,3.0166666666666666
"You are a middle aged male from Hail, Saudi Arabia with a graduate degree degree.",O,2.9166666666666665
"You are a middle aged male from Hail, Saudi Arabia with a high school degree.",A,2.85
"You are a middle aged male from Hail, Saudi Arabia with a high school degree.",C,3.033333333333333
"You are a middle aged male from Hail, Saudi Arabia with a high school degree.",E,3.25
"You are a middle aged male from Hail, Saudi Arabia with a high school degree.",N,3.0833333333333335
"You are a middle aged male from Hail, Saudi Arabia with a high school degree.",O,2.9833333333333334
"You are a middle aged male from Jazan, Saudi Arabia with a college degree.",A,2.716666666666667
"You are a middle aged male from Jazan, Saudi Arabia with a college degree.",C,3.135593220338983
"You are a middle aged male from Jazan, Saudi Arabia with a college degree.",E,3.216666666666667
"You are a middle aged male from Jazan, Saudi Arabia with a college degree.",N,3.1666666666666665
"You are a middle aged male from Jazan, Saudi Arabia with a college degree.",O,3.0166666666666666
"You are a middle aged male from Jazan, Saudi Arabia with a graduate degree degree.",A,2.8666666666666667
"You are a middle aged male from Jazan, Saudi Arabia with a graduate degree degree.",C,3.033333333333333
"You are a middle aged male from Jazan, Saudi Arabia with a graduate degree degree.",E,3.2333333333333334
"You are a middle aged male from Jazan, Saudi Arabia with a graduate degree degree.",N,3.1666666666666665
"You are a middle aged male from Jazan, Saudi Arabia with a graduate degree degree.",O,3.183333333333333
"You are a middle aged male from Jazan, Saudi Arabia with a high school degree.",A,2.95
"You are a middle aged male from Jazan, Saudi Arabia with a high school degree.",C,3.033333333333333
"You are a middle aged male from Jazan, Saudi Arabia with a high school degree.",E,3.216666666666667
"You are a middle aged male from Jazan, Saudi Arabia with a high school degree.",N,3.0
"You are a middle aged male from Jazan, Saudi Arabia with a high school degree.",O,3.1186440677966103
"You are a middle aged male from Madinah, Saudi Arabia with a college degree.",A,2.9
"You are a middle aged male from Madinah, Saudi Arabia with a college degree.",C,3.066666666666667
"You are a middle aged male from Madinah, Saudi Arabia with a college degree.",E,3.3833333333333333
"You are a middle aged male from Madinah, Saudi Arabia with a college degree.",N,3.2
"You are a middle aged male from Madinah, Saudi Arabia with a college degree.",O,2.95
"You are a middle aged male from Madinah, Saudi Arabia with a graduate degree degree.",A,2.933333333333333
"You are a middle aged male from Madinah, Saudi Arabia with a graduate degree degree.",C,2.966666666666667
"You are a middle aged male from Madinah, Saudi Arabia with a graduate degree degree.",E,3.2666666666666666
"You are a middle aged male from Madinah, Saudi Arabia with a graduate degree degree.",N,3.23728813559322
"You are a middle aged male from Madinah, Saudi Arabia with a graduate degree degree.",O,3.066666666666667
"You are a middle aged male from Madinah, Saudi Arabia with a high school degree.",A,2.9
"You are a middle aged male from Madinah, Saudi Arabia with a high school degree.",C,3.183333333333333
"You are a middle aged male from Madinah, Saudi Arabia with a high school degree.",E,3.1666666666666665
"You are a middle aged male from Madinah, Saudi Arabia with a high school degree.",N,3.1
"You are a middle aged male from Madinah, Saudi Arabia with a high school degree.",O,3.1166666666666667
"You are a middle aged male from Makkah, Saudi Arabia with a college degree.",A,2.8666666666666667
"You are a middle aged male from Makkah, Saudi Arabia with a college degree.",C,2.8833333333333333
"You are a middle aged male from Makkah, Saudi Arabia with a college degree.",E,3.1
"You are a middle aged male from Makkah, Saudi Arabia with a college degree.",N,3.316666666666667
"You are a middle aged male from Makkah, Saudi Arabia with a college degree.",O,3.066666666666667
"You are a middle aged male from Makkah, Saudi Arabia with a graduate degree degree.",A,2.9
"You are a middle aged male from Makkah, Saudi Arabia with a graduate degree degree.",C,3.0833333333333335
"You are a middle aged male from Makkah, Saudi Arabia with a graduate degree degree.",E,3.1166666666666667
"You are a middle aged male from Makkah, Saudi Arabia with a graduate degree degree.",N,3.1333333333333333
"You are a middle aged male from Makkah, Saudi Arabia with a graduate degree degree.",O,3.0166666666666666
"You are a middle aged male from Makkah, Saudi Arabia with a high school degree.",A,2.9166666666666665
"You are a middle aged male from Makkah, Saudi Arabia with a high school degree.",C,3.0847457627118646
"You are a middle aged male from Makkah, Saudi Arabia with a high school degree.",E,3.3
"You are a middle aged male from Makkah, Saudi Arabia with a high school degree.",N,2.9
"You are a middle aged male from Makkah, Saudi Arabia with a high school degree.",O,2.9833333333333334
"You are a middle aged male from Najran, Saudi Arabia with a college degree.",A,3.033333333333333
"You are a middle aged male from Najran, Saudi Arabia with a college degree.",C,3.05
"You are a middle aged male from Najran, Saudi Arabia with a college degree.",E,3.05
"You are a middle aged male from Najran, Saudi Arabia with a college degree.",N,3.066666666666667
"You are a middle aged male from Najran, Saudi Arabia with a college degree.",O,3.066666666666667
"You are a middle aged male from Najran, Saudi Arabia with a graduate degree degree.",A,2.9166666666666665
