Persona,Trait,Rating
"You are a middle aged female from Goa, India with a graduate degree degree.",A,3.0
"You are a middle aged female from Goa, India with a graduate degree degree.",C,3.0166666666666666
"You are a middle aged female from Goa, India with a graduate degree degree.",E,3.2666666666666666
"You are a middle aged female from Goa, India with a graduate degree degree.",N,2.9833333333333334
"You are a middle aged female from Goa, India with a graduate degree degree.",O,3.1166666666666667
"You are a middle aged female from Goa, India with a high school degree.",A,2.783333333333333
"You are a middle aged female from Goa, India with a high school degree.",C,3.1333333333333333
"You are a middle aged female from Goa, India with a high school degree.",E,3.1666666666666665
"You are a middle aged female from Goa, India with a high school degree.",N,3.066666666666667
"You are a middle aged female from Goa, India with a high school degree.",O,3.1333333333333333
"You are a middle aged female from Gujarat, India with a college degree.",A,2.8833333333333333
"You are a middle aged female from Gujarat, India with a college degree.",C,3.0833333333333335
"You are a middle aged female from Gujarat, India with a college degree.",E,3.283333333333333
"You are a middle aged female from Gujarat, India with a college degree.",N,3.15
"You are a middle aged female from Gujarat, India with a college degree.",O,3.3833333333333333
"You are a middle aged female from Gujarat, India with a graduate degree degree.",A,2.95
"You are a middle aged female from Gujarat, India with a graduate degree degree.",C,3.0166666666666666
"You are a middle aged female from Gujarat, India with a graduate degree degree.",E,3.2
"You are a middle aged female from Gujarat, India with a graduate degree degree.",N,3.1
"You are a middle aged female from Gujarat, India with a graduate degree degree.",O,3.316666666666667
"You are a middle aged female from Gujarat, India with a high school degree.",A,2.7
"You are a middle aged female from Gujarat, India with a high school degree.",C,2.8833333333333333
"You are a middle aged female from Gujarat, India with a high school degree.",E,3.1
"You are a middle aged female from Gujarat, India with a high school degree.",N,3.2666666666666666
"You are a middle aged female from Gujarat, India with a high school degree.",O,3.05
"You are a middle aged female from Haryana, India with a college degree.",A,2.75
"You are a middle aged female from Haryana, India with a college degree.",C,3.15
"You are a middle aged female from Haryana, India with a college degree.",E,3.1333333333333333
"You are a middle aged female from Haryana, India with a college degree.",N,2.933333333333333
"You are a middle aged female from Haryana, India with a college degree.",O,3.05
"You are a middle aged female from Haryana, India with a graduate degree degree.",A,2.933333333333333
"You are a middle aged female from Haryana, India with a graduate degree degree.",C,3.0
"You are a middle aged female from Haryana, India with a graduate degree degree.",E,3.1333333333333333
"You are a middle aged female from Haryana, India with a graduate degree degree.",N,3.033333333333333
"You are a middle aged female from Haryana, India with a graduate degree degree.",O,3.15
"You are a middle aged female from Haryana, India with a high school degree.",A,2.716666666666667
"You are a middle aged female from Haryana, India with a high school degree.",C,3.15
"You are a middle aged female from Haryana, India with a high school degree.",E,3.216666666666667
"You are a middle aged female from Haryana, India with a high school degree.",N,3.0833333333333335
"You are a middle aged female from Haryana, India with a high school degree.",O,3.033333333333333
"You are a middle aged female from Himachal Pradesh, India with a college degree.",A,2.8
"You are a middle aged female from Himachal Pradesh, India with a college degree.",C,3.0
"You are a middle aged female from Himachal Pradesh, India with a college degree.",E,3.183333333333333
"You are a middle aged female from Himachal Pradesh, India with a college degree.",N,3.0833333333333335
"You are a middle aged female from Himachal Pradesh, India with a college degree.",O,3.1
"You are a middle aged female from Himachal Pradesh, India with a graduate degree degree.",A,2.7333333333333334
"You are a middle aged female from Himachal Pradesh, India with a graduate degree degree.",C,3.25
"You are a middle aged female from Himachal Pradesh, India with a graduate degree degree.",E,3.2
"You are a middle aged female from Himachal Pradesh, India with a graduate degree degree.",N,3.0
"You are a middle aged female from Himachal Pradesh, India with a graduate degree degree.",O,3.316666666666667
"You are a middle aged female from Himachal Pradesh, India with a high school degree.",A,2.95
"You are a middle aged female from Himachal Pradesh, India with a high school degree.",C,2.933333333333333
"You are a middle aged female from Himachal Pradesh, India with a high school degree.",E,3.4166666666666665
"You are a middle aged female from Himachal Pradesh, India with a high school degree.",N,3.1
"You are a middle aged female from Himachal Pradesh, India with a high school degree.",O,3.25
"You are a middle aged female from Jammu and Kashmir, India with a college degree.",A,2.7333333333333334
"You are a middle aged female from Jammu and Kashmir, India with a college degree.",C,2.8666666666666667
"You are a middle aged female from Jammu and Kashmir, India with a college degree.",E,3.2666666666666666
"You are a middle aged female from Jammu and Kashmir, India with a college degree.",N,2.933333333333333
"You are a middle aged female from Jammu and Kashmir, India with a college degree.",O,3.066666666666667
"You are a middle aged female from Jammu and Kashmir, India with a graduate degree degree.",A,2.716666666666667
"You are a middle aged female from Jammu and Kashmir, India with a graduate degree degree.",C,3.066666666666667
"You are a middle aged female from Jammu and Kashmir, India with a graduate degree degree.",E,3.4
"You are a middle aged female from Jammu and Kashmir, India with a graduate degree degree.",N,3.1
"You are a middle aged female from Jammu and Kashmir, India with a graduate degree degree.",O,3.0833333333333335
"You are a middle aged female from Jammu and Kashmir, India with a high school degree.",A,2.85
"You are a middle aged female from Jammu and Kashmir, India with a high school degree.",C,3.1333333333333333
"You are a middle aged female from Jammu and Kashmir, India with a high school degree.",E,3.183333333333333
"You are a middle aged female from Jammu and Kashmir, India with a high school degree.",N,3.0
"You are a middle aged female from Jammu and Kashmir, India with a high school degree.",O,3.066666666666667
"You are a middle aged female from Jharkhand, India with a college degree.",A,2.9833333333333334
"You are a middle aged female from Jharkhand, India with a college degree.",C,3.066666666666667
"You are a middle aged female from Jharkhand, India with a college degree.",E,3.2333333333333334
"You are a middle aged female from Jharkhand, India with a college degree.",N,3.0
"You are a middle aged female from Jharkhand, India with a college degree.",O,3.0833333333333335
"You are a middle aged female from Jharkhand, India with a graduate degree degree.",A,2.966666666666667
"You are a middle aged female from Jharkhand, India with a graduate degree degree.",C,3.1166666666666667
"You are a middle aged female from Jharkhand, India with a graduate degree degree.",E,3.2
"You are a middle aged female from Jharkhand, India with a graduate degree degree.",N,3.1
"You are a middle aged female from Jharkhand, India with a graduate degree degree.",O,3.25
"You are a middle aged female from Jharkhand, India with a high school degree.",A,2.8666666666666667
"You are a middle aged female from Jharkhand, India with a high school degree.",C,3.23728813559322
"You are a middle aged female from Jharkhand, India with a high school degree.",E,3.1666666666666665
"You are a middle aged female from Jharkhand, India with a high school degree.",N,3.1166666666666667
"You are a middle aged female from Jharkhand, India with a high school degree.",O,2.9833333333333334
"You are a middle aged female from Karnataka, India with a college degree.",A,2.8
"You are a middle aged female from Karnataka, India with a college degree.",C,2.95
"You are a middle aged female from Karnataka, India with a college degree.",E,3.2666666666666666
"You are a middle aged female from Karnataka, India with a college degree.",N,3.0833333333333335
"You are a middle aged female from Karnataka, India with a college degree.",O,3.0
"You are a middle aged female from Karnataka, India with a graduate degree degree.",A,2.8666666666666667
"You are a middle aged female from Karnataka, India with a graduate degree degree.",C,2.933333333333333
"You are a middle aged female from Karnataka, India with a graduate degree degree.",E,3.3666666666666667
"You are a middle aged female from Karnataka, India with a graduate degree degree.",N,3.066666666666667
"You are a middle aged female from Karnataka, India with a graduate degree degree.",O,3.033333333333333
"You are a middle aged female from Karnataka, India with a high school degree.",A,2.7
"You are a middle aged female from Karnataka, India with a high school degree.",C,3.0833333333333335
"You are a middle aged female from Karnataka, India with a high school degree.",E,3.216666666666667
"You are a middle aged female from Karnataka, India with a high school degree.",N,3.2333333333333334
"You are a middle aged female from Karnataka, India with a high school degree.",O,3.0
"You are a middle aged female from Kerala, India with a college degree.",A,2.8833333333333333
"You are a middle aged female from Kerala, India with a college degree.",C,3.033333333333333
"You are a middle aged female from Kerala, India with a college degree.",E,3.3333333333333335
"You are a middle aged female from Kerala, India with a college degree.",N,3.1166666666666667
"You are a middle aged female from Kerala, India with a college degree.",O,2.95
"You are a middle aged female from Kerala, India with a graduate degree degree.",A,2.783333333333333
"You are a middle aged female from Kerala, India with a graduate degree degree.",C,3.0833333333333335
"You are a middle aged female from Kerala, India with a graduate degree degree.",E,3.25
"You are a middle aged female from Kerala, India with a graduate degree degree.",N,3.0166666666666666
"You are a middle aged female from Kerala, India with a graduate degree degree.",O,3.2333333333333334
"You are a middle aged female from Kerala, India with a high school degree.",A,2.8333333333333335
"You are a middle aged female from Kerala, India with a high school degree.",C,3.0166666666666666
"You are a middle aged female from Kerala, India with a high school degree.",E,3.3666666666666667
"You are a middle aged female from Kerala, India with a high school degree.",N,2.95
"You are a middle aged female from Kerala, India with a high school degree.",O,3.0166666666666666
"You are a middle aged female from Ladakh, India with a college degree.",A,3.033333333333333
"You are a middle aged female from Ladakh, India with a college degree.",C,3.15
"You are a middle aged female from Ladakh, India with a college degree.",E,3.45
"You are a middle aged female from Ladakh, India with a college degree.",N,3.1666666666666665
"You are a middle aged female from Ladakh, India with a college degree.",O,3.1166666666666667
"You are a middle aged female from Ladakh, India with a graduate degree degree.",A,3.1
"You are a middle aged female from Ladakh, India with a graduate degree degree.",C,3.0166666666666666
"You are a middle aged female from Ladakh, India with a graduate degree degree.",E,3.183333333333333
"You are a middle aged female from Ladakh, India with a graduate degree degree.",N,3.066666666666667
"You are a middle aged female from Ladakh, India with a graduate degree degree.",O,3.2333333333333334
"You are a middle aged female from Ladakh, India with a high school degree.",A,2.9166666666666665
"You are a middle aged female from Ladakh, India with a high school degree.",C,3.1333333333333333
"You are a middle aged female from Ladakh, India with a high school degree.",E,3.15
"You are a middle aged female from Ladakh, India with a high school degree.",N,3.1666666666666665
"You are a middle aged female from Ladakh, India with a high school degree.",O,3.1166666666666667
"You are a middle aged female from Lakshadweep, India with a college degree.",A,2.8
"You are a middle aged female from Lakshadweep, India with a college degree.",C,3.15
"You are a middle aged female from Lakshadweep, India with a college degree.",E,3.35
"You are a middle aged female from Lakshadweep, India with a college degree.",N,3.0
"You are a middle aged female from Lakshadweep, India with a college degree.",O,3.066666666666667
"You are a middle aged female from Lakshadweep, India with a graduate degree degree.",A,2.5833333333333335
"You are a middle aged female from Lakshadweep, India with a graduate degree degree.",C,3.1333333333333333
"You are a middle aged female from Lakshadweep, India with a graduate degree degree.",E,3.1166666666666667
"You are a middle aged female from Lakshadweep, India with a graduate degree degree.",N,3.05
"You are a middle aged female from Lakshadweep, India with a graduate degree degree.",O,3.033333333333333
"You are a middle aged female from Lakshadweep, India with a high school degree.",A,3.0166666666666666
"You are a middle aged female from Lakshadweep, India with a high school degree.",C,3.1666666666666665
"You are a middle aged female from Lakshadweep, India with a high school degree.",E,3.466666666666667
"You are a middle aged female from Lakshadweep, India with a high school degree.",N,2.9
"You are a middle aged female from Lakshadweep, India with a high school degree.",O,3.152542372881356
"You are a middle aged female from Madhya Pradesh, India with a college degree.",A,2.9
"You are a middle aged female from Madhya Pradesh, India with a college degree.",C,3.1166666666666667
"You are a middle aged female from Madhya Pradesh, India with a college degree.",E,3.033333333333333
"You are a middle aged female from Madhya Pradesh, India with a college degree.",N,3.2333333333333334
"You are a middle aged female from Madhya Pradesh, India with a college degree.",O,3.183333333333333
"You are a middle aged female from Madhya Pradesh, India with a graduate degree degree.",A,2.95
"You are a middle aged female from Madhya Pradesh, India with a graduate degree degree.",C,3.0166666666666666
"You are a middle aged female from Madhya Pradesh, India with a graduate degree degree.",E,3.3
"You are a middle aged female from Madhya Pradesh, India with a graduate degree degree.",N,3.3333333333333335
"You are a middle aged female from Madhya Pradesh, India with a graduate degree degree.",O,3.1166666666666667
"You are a middle aged female from Madhya Pradesh, India with a high school degree.",A,3.0833333333333335
"You are a middle aged female from Madhya Pradesh, India with a high school degree.",C,3.0
"You are a middle aged female from Madhya Pradesh, India with a high school degree.",E,3.35
"You are a middle aged female from Madhya Pradesh, India with a high school degree.",N,3.1666666666666665
"You are a middle aged female from Madhya Pradesh, India with a high school degree.",O,3.05
"You are a middle aged female from Maharashtra, India with a college degree.",A,2.9
"You are a middle aged female from Maharashtra, India with a college degree.",C,3.0833333333333335
"You are a middle aged female from Maharashtra, India with a college degree.",E,3.3
"You are a middle aged female from Maharashtra, India with a college degree.",N,3.05
"You are a middle aged female from Maharashtra, India with a college degree.",O,3.15
"You are a middle aged female from Maharashtra, India with a graduate degree degree.",A,3.033333333333333
"You are a middle aged female from Maharashtra, India with a graduate degree degree.",C,3.1
"You are a middle aged female from Maharashtra, India with a graduate degree degree.",E,3.3666666666666667
"You are a middle aged female from Maharashtra, India with a graduate degree degree.",N,2.966666666666667
"You are a middle aged female from Maharashtra, India with a graduate degree degree.",O,3.0
"You are a middle aged female from Maharashtra, India with a high school degree.",A,2.75
"You are a middle aged female from Maharashtra, India with a high school degree.",C,2.9166666666666665
"You are a middle aged female from Maharashtra, India with a high school degree.",E,3.433333333333333
"You are a middle aged female from Maharashtra, India with a high school degree.",N,3.216666666666667
"You are a middle aged female from Maharashtra, India with a high school degree.",O,3.066666666666667
"You are a middle aged female from Manipur, India with a college degree.",A,2.933333333333333
"You are a middle aged female from Manipur, India with a college degree.",C,3.2711864406779663
"You are a middle aged female from Manipur, India with a college degree.",E,3.316666666666667
"You are a middle aged female from Manipur, India with a college degree.",N,3.25
"You are a middle aged female from Manipur, India with a college degree.",O,3.05
"You are a middle aged female from Manipur, India with a graduate degree degree.",A,2.8333333333333335
"You are a middle aged female from Manipur, India with a graduate degree degree.",C,3.1666666666666665
"You are a middle aged female from Manipur, India with a graduate degree degree.",E,3.2666666666666666
"You are a middle aged female from Manipur, India with a graduate degree degree.",N,3.183333333333333
"You are a middle aged female from Manipur, India with a graduate degree degree.",O,3.0833333333333335
"You are a middle aged female from Manipur, India with a high school degree.",A,2.7333333333333334
"You are a middle aged female from Manipur, India with a high school degree.",C,3.1166666666666667
"You are a middle aged female from Manipur, India with a high school degree.",E,3.316666666666667
"You are a middle aged female from Manipur, India with a high school degree.",N,2.9
"You are a middle aged female from Manipur, India with a high school degree.",O,2.9166666666666665
"You are a middle aged female from Meghalaya, India with a college degree.",A,2.8
"You are a middle aged female from Meghalaya, India with a college degree.",C,3.1666666666666665
"You are a middle aged female from Meghalaya, India with a college degree.",E,3.183333333333333
"You are a middle aged female from Meghalaya, India with a college degree.",N,3.1166666666666667
"You are a middle aged female from Meghalaya, India with a college degree.",O,3.033333333333333
"You are a middle aged female from Meghalaya, India with a graduate degree degree.",A,2.783333333333333
"You are a middle aged female from Meghalaya, India with a graduate degree degree.",C,3.0508474576271185
"You are a middle aged female from Meghalaya, India with a graduate degree degree.",E,3.3833333333333333
"You are a middle aged female from Meghalaya, India with a graduate degree degree.",N,3.0833333333333335
"You are a middle aged female from Meghalaya, India with a graduate degree degree.",O,3.1
"You are a middle aged female from Meghalaya, India with a high school degree.",A,2.9
"You are a middle aged female from Meghalaya, India with a high school degree.",C,3.05
"You are a middle aged female from Meghalaya, India with a high school degree.",E,3.35
"You are a middle aged female from Meghalaya, India with a high school degree.",N,3.033333333333333
"You are a middle aged female from Meghalaya, India with a high school degree.",O,3.066666666666667
"You are a middle aged female from Mizoram, India with a college degree.",A,2.9
"You are a middle aged female from Mizoram, India with a college degree.",C,3.2666666666666666
"You are a middle aged female from Mizoram, India with a college degree.",E,3.1666666666666665
"You are a middle aged female from Mizoram, India with a college degree.",N,3.0833333333333335
"You are a middle aged female from Mizoram, India with a college degree.",O,2.95
"You are a middle aged female from Mizoram, India with a graduate degree degree.",A,2.966666666666667
"You are a middle aged female from Mizoram, India with a graduate degree degree.",C,3.066666666666667
"You are a middle aged female from Mizoram, India with a graduate degree degree.",E,3.433333333333333
"You are a middle aged female from Mizoram, India with a graduate degree degree.",N,3.1
"You are a middle aged female from Mizoram, India with a graduate degree degree.",O,3.1333333333333333
"You are a middle aged female from Mizoram, India with a high school degree.",A,2.966666666666667
"You are a middle aged female from Mizoram, India with a high school degree.",C,3.15
"You are a middle aged female from Mizoram, India with a high school degree.",E,3.35
"You are a middle aged female from Mizoram, India with a high school degree.",N,3.316666666666667
"You are a middle aged female from Mizoram, India with a high school degree.",O,3.0
"You are a middle aged female from Nagaland, India with a college degree.",A,2.8
"You are a middle aged female from Nagaland, India with a college degree.",C,3.1666666666666665
"You are a middle aged female from Nagaland, India with a college degree.",E,3.3333333333333335
"You are a middle aged female from Nagaland, India with a college degree.",N,3.1
"You are a middle aged female from Nagaland, India with a college degree.",O,3.183333333333333
"You are a middle aged female from Nagaland, India with a graduate degree degree.",A,2.8333333333333335
"You are a middle aged female from Nagaland, India with a graduate degree degree.",C,3.1186440677966103
"You are a middle aged female from Nagaland, India with a graduate degree degree.",E,3.316666666666667
"You are a middle aged female from Nagaland, India with a graduate degree degree.",N,3.2666666666666666
"You are a middle aged female from Nagaland, India with a graduate degree degree.",O,2.933333333333333
"You are a middle aged female from Nagaland, India with a high school degree.",A,2.816666666666667
"You are a middle aged female from Nagaland, India with a high school degree.",C,3.0166666666666666
"You are a middle aged female from Nagaland, India with a high school degree.",E,3.3666666666666667
"You are a middle aged female from Nagaland, India with a high school degree.",N,3.1333333333333333
"You are a middle aged female from Nagaland, India with a high school degree.",O,3.15
"You are a middle aged female from Odisha, India with a college degree.",A,2.8333333333333335
"You are a middle aged female from Odisha, India with a college degree.",C,3.1166666666666667
"You are a middle aged female from Odisha, India with a college degree.",E,3.3333333333333335
"You are a middle aged female from Odisha, India with a college degree.",N,3.0
"You are a middle aged female from Odisha, India with a college degree.",O,3.216666666666667
"You are a middle aged female from Odisha, India with a graduate degree degree.",A,2.783333333333333
"You are a middle aged female from Odisha, India with a graduate degree degree.",C,3.0
"You are a middle aged female from Odisha, India with a graduate degree degree.",E,3.25
