Persona,Trait,Rating
"You are a middle aged female from Al-Qassim, Saudi Arabia with a high school degree.",O,2.9833333333333334
"You are a middle aged female from Alabama, USA with a college degree.",A,2.9
"You are a middle aged female from Alabama, USA with a college degree.",C,3.183333333333333
"You are a middle aged female from Alabama, USA with a college degree.",E,3.3666666666666667
"You are a middle aged female from Alabama, USA with a college degree.",N,3.05
"You are a middle aged female from Alabama, USA with a college degree.",O,3.1666666666666665
"You are a middle aged female from Alabama, USA with a graduate degree degree.",A,2.6166666666666667
"You are a middle aged female from Alabama, USA with a graduate degree degree.",C,3.033333333333333
"You are a middle aged female from Alabama, USA with a graduate degree degree.",E,3.283333333333333
"You are a middle aged female from Alabama, USA with a graduate degree degree.",N,3.05
"You are a middle aged female from Alabama, USA with a graduate degree degree.",O,3.216666666666667
"You are a middle aged female from Alabama, USA with a high school degree.",A,2.816666666666667
"You are a middle aged female from Alabama, USA with a high school degree.",C,2.933333333333333
"You are a middle aged female from Alabama, USA with a high school degree.",E,3.2
"You are a middle aged female from Alabama, USA with a high school degree.",N,2.95
"You are a middle aged female from Alabama, USA with a high school degree.",O,3.0166666666666666
"You are a middle aged female from Alagoas, Brazil with a college degree.",A,2.783333333333333
"You are a middle aged female from Alagoas, Brazil with a college degree.",C,3.1864406779661016
"You are a middle aged female from Alagoas, Brazil with a college degree.",E,3.2666666666666666
"You are a middle aged female from Alagoas, Brazil with a college degree.",N,2.783333333333333
"You are a middle aged female from Alagoas, Brazil with a college degree.",O,2.966666666666667
"You are a middle aged female from Alagoas, Brazil with a graduate degree degree.",A,2.864406779661017
"You are a middle aged female from Alagoas, Brazil with a graduate degree degree.",C,3.1166666666666667
"You are a middle aged female from Alagoas, Brazil with a graduate degree degree.",E,3.1333333333333333
"You are a middle aged female from Alagoas, Brazil with a graduate degree degree.",N,3.0166666666666666
"You are a middle aged female from Alagoas, Brazil with a graduate degree degree.",O,3.2333333333333334
"You are a middle aged female from Alagoas, Brazil with a high school degree.",A,2.9166666666666665
"You are a middle aged female from Alagoas, Brazil with a high school degree.",C,3.1666666666666665
"You are a middle aged female from Alagoas, Brazil with a high school degree.",E,3.05
"You are a middle aged female from Alagoas, Brazil with a high school degree.",N,3.1333333333333333
"You are a middle aged female from Alagoas, Brazil with a high school degree.",O,2.983050847457627
"You are a middle aged female from Alaska, USA with a college degree.",A,2.966666666666667
"You are a middle aged female from Alaska, USA with a college degree.",C,2.933333333333333
"You are a middle aged female from Alaska, USA with a college degree.",E,3.183333333333333
"You are a middle aged female from Alaska, USA with a college degree.",N,3.033333333333333
"You are a middle aged female from Alaska, USA with a college degree.",O,2.9
"You are a middle aged female from Alaska, USA with a graduate degree degree.",A,2.85
"You are a middle aged female from Alaska, USA with a graduate degree degree.",C,3.3
"You are a middle aged female from Alaska, USA with a graduate degree degree.",E,3.1166666666666667
"You are a middle aged female from Alaska, USA with a graduate degree degree.",N,2.9166666666666665
"You are a middle aged female from Alaska, USA with a graduate degree degree.",O,3.066666666666667
"You are a middle aged female from Alaska, USA with a high school degree.",A,2.9
"You are a middle aged female from Alaska, USA with a high school degree.",C,3.05
"You are a middle aged female from Alaska, USA with a high school degree.",E,3.5
"You are a middle aged female from Alaska, USA with a high school degree.",N,2.8833333333333333
"You are a middle aged female from Alaska, USA with a high school degree.",O,3.066666666666667
"You are a middle aged female from Amapá, Brazil with a college degree.",A,2.783333333333333
"You are a middle aged female from Amapá, Brazil with a college degree.",C,3.05
"You are a middle aged female from Amapá, Brazil with a college degree.",E,3.45
"You are a middle aged female from Amapá, Brazil with a college degree.",N,3.1166666666666667
"You are a middle aged female from Amapá, Brazil with a college degree.",O,3.0166666666666666
"You are a middle aged female from Amapá, Brazil with a graduate degree degree.",A,2.9166666666666665
"You are a middle aged female from Amapá, Brazil with a graduate degree degree.",C,3.1333333333333333
"You are a middle aged female from Amapá, Brazil with a graduate degree degree.",E,3.1333333333333333
"You are a middle aged female from Amapá, Brazil with a graduate degree degree.",N,3.033333333333333
"You are a middle aged female from Amapá, Brazil with a graduate degree degree.",O,3.05
"You are a middle aged female from Amapá, Brazil with a high school degree.",A,2.8333333333333335
"You are a middle aged female from Amapá, Brazil with a high school degree.",C,3.1379310344827585
"You are a middle aged female from Amapá, Brazil with a high school degree.",E,3.3559322033898304
"You are a middle aged female from Amapá, Brazil with a high school degree.",N,3.0833333333333335
"You are a middle aged female from Amapá, Brazil with a high school degree.",O,3.3
"You are a middle aged female from Amazonas, Brazil with a college degree.",A,2.75
"You are a middle aged female from Amazonas, Brazil with a college degree.",C,3.3
"You are a middle aged female from Amazonas, Brazil with a college degree.",E,3.35
"You are a middle aged female from Amazonas, Brazil with a college degree.",N,3.183333333333333
"You are a middle aged female from Amazonas, Brazil with a college degree.",O,3.1166666666666667
"You are a middle aged female from Amazonas, Brazil with a graduate degree degree.",A,2.65
"You are a middle aged female from Amazonas, Brazil with a graduate degree degree.",C,3.135593220338983
"You are a middle aged female from Amazonas, Brazil with a graduate degree degree.",E,3.35
"You are a middle aged female from Amazonas, Brazil with a graduate degree degree.",N,3.0166666666666666
"You are a middle aged female from Amazonas, Brazil with a graduate degree degree.",O,3.0833333333333335
"You are a middle aged female from Amazonas, Brazil with a high school degree.",A,2.816666666666667
"You are a middle aged female from Amazonas, Brazil with a high school degree.",C,3.0677966101694913
"You are a middle aged female from Amazonas, Brazil with a high school degree.",E,3.2666666666666666
"You are a middle aged female from Amazonas, Brazil with a high school degree.",N,3.1666666666666665
"You are a middle aged female from Amazonas, Brazil with a high school degree.",O,2.966666666666667
"You are a middle aged female from Andaman and Nicobar Islands, India with a college degree.",A,2.95
"You are a middle aged female from Andaman and Nicobar Islands, India with a college degree.",C,2.966666666666667
"You are a middle aged female from Andaman and Nicobar Islands, India with a college degree.",E,3.216666666666667
"You are a middle aged female from Andaman and Nicobar Islands, India with a college degree.",N,3.1166666666666667
"You are a middle aged female from Andaman and Nicobar Islands, India with a college degree.",O,3.066666666666667
"You are a middle aged female from Andaman and Nicobar Islands, India with a graduate degree degree.",A,2.75
"You are a middle aged female from Andaman and Nicobar Islands, India with a graduate degree degree.",C,3.1333333333333333
"You are a middle aged female from Andaman and Nicobar Islands, India with a graduate degree degree.",E,3.1666666666666665
"You are a middle aged female from Andaman and Nicobar Islands, India with a graduate degree degree.",N,3.2
"You are a middle aged female from Andaman and Nicobar Islands, India with a graduate degree degree.",O,3.033333333333333
"You are a middle aged female from Andaman and Nicobar Islands, India with a high school degree.",A,2.8666666666666667
"You are a middle aged female from Andaman and Nicobar Islands, India with a high school degree.",C,3.1186440677966103
"You are a middle aged female from Andaman and Nicobar Islands, India with a high school degree.",E,3.216666666666667
"You are a middle aged female from Andaman and Nicobar Islands, India with a high school degree.",N,3.0833333333333335
"You are a middle aged female from Andaman and Nicobar Islands, India with a high school degree.",O,3.05
"You are a middle aged female from Andhra Pradesh, India with a college degree.",A,3.066666666666667
"You are a middle aged female from Andhra Pradesh, India with a college degree.",C,2.966666666666667
"You are a middle aged female from Andhra Pradesh, India with a college degree.",E,3.1333333333333333
"You are a middle aged female from Andhra Pradesh, India with a college degree.",N,2.9166666666666665
"You are a middle aged female from Andhra Pradesh, India with a college degree.",O,3.1666666666666665
"You are a middle aged female from Andhra Pradesh, India with a graduate degree degree.",A,2.716666666666667
"You are a middle aged female from Andhra Pradesh, India with a graduate degree degree.",C,3.0
"You are a middle aged female from Andhra Pradesh, India with a graduate degree degree.",E,3.45
"You are a middle aged female from Andhra Pradesh, India with a graduate degree degree.",N,3.183333333333333
"You are a middle aged female from Andhra Pradesh, India with a graduate degree degree.",O,3.15
"You are a middle aged female from Andhra Pradesh, India with a high school degree.",A,2.75
"You are a middle aged female from Andhra Pradesh, India with a high school degree.",C,3.1166666666666667
"You are a middle aged female from Andhra Pradesh, India with a high school degree.",E,3.25
"You are a middle aged female from Andhra Pradesh, India with a high school degree.",N,3.152542372881356
"You are a middle aged female from Andhra Pradesh, India with a high school degree.",O,3.15
"You are a middle aged female from Aomori, Japan with a college degree.",A,2.783333333333333
"You are a middle aged female from Aomori, Japan with a college degree.",C,2.9833333333333334
"You are a middle aged female from Aomori, Japan with a college degree.",E,3.433333333333333
"You are a middle aged female from Aomori, Japan with a college degree.",N,3.1666666666666665
"You are a middle aged female from Aomori, Japan with a college degree.",O,2.8833333333333333
"You are a middle aged female from Aomori, Japan with a graduate degree degree.",A,2.8833333333333333
"You are a middle aged female from Aomori, Japan with a graduate degree degree.",C,2.966666666666667
"You are a middle aged female from Aomori, Japan with a graduate degree degree.",E,3.25
"You are a middle aged female from Aomori, Japan with a graduate degree degree.",N,3.183333333333333
"You are a middle aged female from Aomori, Japan with a graduate degree degree.",O,2.95
"You are a middle aged female from Aomori, Japan with a high school degree.",A,2.9661016949152543
"You are a middle aged female from Aomori, Japan with a high school degree.",C,3.2
"You are a middle aged female from Aomori, Japan with a high school degree.",E,3.2
"You are a middle aged female from Aomori, Japan with a high school degree.",N,3.183333333333333
"You are a middle aged female from Aomori, Japan with a high school degree.",O,3.1333333333333333
"You are a middle aged female from Arizona, USA with a college degree.",A,2.9
"You are a middle aged female from Arizona, USA with a college degree.",C,2.95
"You are a middle aged female from Arizona, USA with a college degree.",E,3.2666666666666666
"You are a middle aged female from Arizona, USA with a college degree.",N,3.033333333333333
"You are a middle aged female from Arizona, USA with a college degree.",O,3.0166666666666666
"You are a middle aged female from Arizona, USA with a graduate degree degree.",A,2.533333333333333
"You are a middle aged female from Arizona, USA with a graduate degree degree.",C,2.966666666666667
"You are a middle aged female from Arizona, USA with a graduate degree degree.",E,3.283333333333333
"You are a middle aged female from Arizona, USA with a graduate degree degree.",N,3.1333333333333333
"You are a middle aged female from Arizona, USA with a graduate degree degree.",O,3.1333333333333333
"You are a middle aged female from Arizona, USA with a high school degree.",A,3.1
"You are a middle aged female from Arizona, USA with a high school degree.",C,3.0833333333333335
"You are a middle aged female from Arizona, USA with a high school degree.",E,3.2666666666666666
"You are a middle aged female from Arizona, USA with a high school degree.",N,3.1166666666666667
"You are a middle aged female from Arizona, USA with a high school degree.",O,3.4
"You are a middle aged female from Arkansas, USA with a college degree.",A,2.85
"You are a middle aged female from Arkansas, USA with a college degree.",C,3.033333333333333
"You are a middle aged female from Arkansas, USA with a college degree.",E,3.15
"You are a middle aged female from Arkansas, USA with a college degree.",N,3.3333333333333335
"You are a middle aged female from Arkansas, USA with a college degree.",O,3.0166666666666666
"You are a middle aged female from Arkansas, USA with a graduate degree degree.",A,2.8833333333333333
"You are a middle aged female from Arkansas, USA with a graduate degree degree.",C,3.2333333333333334
"You are a middle aged female from Arkansas, USA with a graduate degree degree.",E,3.2
"You are a middle aged female from Arkansas, USA with a graduate degree degree.",N,3.0833333333333335
"You are a middle aged female from Arkansas, USA with a graduate degree degree.",O,3.316666666666667
"You are a middle aged female from Arkansas, USA with a high school degree.",A,2.7666666666666666
"You are a middle aged female from Arkansas, USA with a high school degree.",C,3.0847457627118646
"You are a middle aged female from Arkansas, USA with a high school degree.",E,3.183333333333333
"You are a middle aged female from Arkansas, USA with a high school degree.",N,3.15
"You are a middle aged female from Arkansas, USA with a high school degree.",O,3.183333333333333
"You are a middle aged female from Arunachal Pradesh, India with a college degree.",A,2.8666666666666667
"You are a middle aged female from Arunachal Pradesh, India with a college degree.",C,3.1166666666666667
"You are a middle aged female from Arunachal Pradesh, India with a college degree.",E,3.2333333333333334
"You are a middle aged female from Arunachal Pradesh, India with a college degree.",N,3.0
"You are a middle aged female from Arunachal Pradesh, India with a college degree.",O,3.05
"You are a middle aged female from Arunachal Pradesh, India with a graduate degree degree.",A,2.7333333333333334
"You are a middle aged female from Arunachal Pradesh, India with a graduate degree degree.",C,2.783333333333333
"You are a middle aged female from Arunachal Pradesh, India with a graduate degree degree.",E,3.3666666666666667
"You are a middle aged female from Arunachal Pradesh, India with a graduate degree degree.",N,3.15
"You are a middle aged female from Arunachal Pradesh, India with a graduate degree degree.",O,2.9833333333333334
"You are a middle aged female from Arunachal Pradesh, India with a high school degree.",A,2.8
"You are a middle aged female from Arunachal Pradesh, India with a high school degree.",C,3.05
"You are a middle aged female from Arunachal Pradesh, India with a high school degree.",E,3.316666666666667
"You are a middle aged female from Arunachal Pradesh, India with a high school degree.",N,3.2666666666666666
"You are a middle aged female from Arunachal Pradesh, India with a high school degree.",O,3.0338983050847457
"You are a middle aged female from Asir, Saudi Arabia with a college degree.",A,2.8333333333333335
"You are a middle aged female from Asir, Saudi Arabia with a college degree.",C,3.1666666666666665
"You are a middle aged female from Asir, Saudi Arabia with a college degree.",E,3.25
"You are a middle aged female from Asir, Saudi Arabia with a college degree.",N,3.0833333333333335
"You are a middle aged female from Asir, Saudi Arabia with a college degree.",O,3.152542372881356
"You are a middle aged female from Asir, Saudi Arabia with a graduate degree degree.",A,2.9166666666666665
"You are a middle aged female from Asir, Saudi Arabia with a graduate degree degree.",C,3.15
"You are a middle aged female from Asir, Saudi Arabia with a graduate degree degree.",E,3.1166666666666667
"You are a middle aged female from Asir, Saudi Arabia with a graduate degree degree.",N,3.1
"You are a middle aged female from Asir, Saudi Arabia with a graduate degree degree.",O,2.966666666666667
"You are a middle aged female from Asir, Saudi Arabia with a high school degree.",A,2.8
"You are a middle aged female from Asir, Saudi Arabia with a high school degree.",C,3.15
"You are a middle aged female from Asir, Saudi Arabia with a high school degree.",E,3.1666666666666665
"You are a middle aged female from Asir, Saudi Arabia with a high school degree.",N,3.25
"You are a middle aged female from Asir, Saudi Arabia with a high school degree.",O,3.0
"You are a middle aged female from Assam, India with a college degree.",A,2.8333333333333335
"You are a middle aged female from Assam, India with a college degree.",C,2.933333333333333
"You are a middle aged female from Assam, India with a college degree.",E,3.216666666666667
"You are a middle aged female from Assam, India with a college degree.",N,3.1166666666666667
"You are a middle aged female from Assam, India with a college degree.",O,3.033333333333333
"You are a middle aged female from Assam, India with a graduate degree degree.",A,2.8666666666666667
"You are a middle aged female from Assam, India with a graduate degree degree.",C,3.0
"You are a middle aged female from Assam, India with a graduate degree degree.",E,3.3
"You are a middle aged female from Assam, India with a graduate degree degree.",N,3.066666666666667
"You are a middle aged female from Assam, India with a graduate degree degree.",O,3.1166666666666667
"You are a middle aged female from Assam, India with a high school degree.",A,2.8666666666666667
"You are a middle aged female from Assam, India with a high school degree.",C,3.033333333333333
"You are a middle aged female from Assam, India with a high school degree.",E,3.3333333333333335
"You are a middle aged female from Assam, India with a high school degree.",N,3.2333333333333334
"You are a middle aged female from Assam, India with a high school degree.",O,3.0833333333333335
"You are a middle aged female from Bahia, Brazil with a college degree.",A,2.8833333333333333
"You are a middle aged female from Bahia, Brazil with a college degree.",C,3.05
"You are a middle aged female from Bahia, Brazil with a college degree.",E,3.1333333333333333
"You are a middle aged female from Bahia, Brazil with a college degree.",N,3.15
"You are a middle aged female from Bahia, Brazil with a college degree.",O,3.216666666666667
"You are a middle aged female from Bahia, Brazil with a graduate degree degree.",A,2.9
"You are a middle aged female from Bahia, Brazil with a graduate degree degree.",C,3.2
"You are a middle aged female from Bahia, Brazil with a graduate degree degree.",E,3.3333333333333335
"You are a middle aged female from Bahia, Brazil with a graduate degree degree.",N,2.9166666666666665
"You are a middle aged female from Bahia, Brazil with a graduate degree degree.",O,3.1666666666666665
"You are a middle aged female from Bahia, Brazil with a high school degree.",A,2.847457627118644
"You are a middle aged female from Bahia, Brazil with a high school degree.",C,2.9166666666666665
"You are a middle aged female from Bahia, Brazil with a high school degree.",E,2.9833333333333334
"You are a middle aged female from Bahia, Brazil with a high school degree.",N,3.0833333333333335
"You are a middle aged female from Bahia, Brazil with a high school degree.",O,2.9166666666666665
"You are a middle aged female from Bihar, India with a college degree.",A,2.7
"You are a middle aged female from Bihar, India with a college degree.",C,3.1
"You are a middle aged female from Bihar, India with a college degree.",E,3.3
"You are a middle aged female from Bihar, India with a college degree.",N,3.2666666666666666
"You are a middle aged female from Bihar, India with a college degree.",O,2.95
"You are a middle aged female from Bihar, India with a graduate degree degree.",A,2.783333333333333
"You are a middle aged female from Bihar, India with a graduate degree degree.",C,2.95
"You are a middle aged female from Bihar, India with a graduate degree degree.",E,3.1
"You are a middle aged female from Bihar, India with a graduate degree degree.",N,3.3333333333333335
"You are a middle aged female from Bihar, India with a graduate degree degree.",O,3.1333333333333333
"You are a middle aged female from Bihar, India with a high school degree.",A,2.75
"You are a middle aged female from Bihar, India with a high school degree.",C,3.066666666666667
"You are a middle aged female from Bihar, India with a high school degree.",E,3.0833333333333335
"You are a middle aged female from Bihar, India with a high school degree.",N,3.283333333333333
"You are a middle aged female from Bihar, India with a high school degree.",O,3.0166666666666666
"You are a middle aged female from California, USA with a college degree.",A,2.8333333333333335
"You are a middle aged female from California, USA with a college degree.",C,2.9833333333333334
"You are a middle aged female from California, USA with a college degree.",E,3.033333333333333
"You are a middle aged female from California, USA with a college degree.",N,3.3
"You are a middle aged female from California, USA with a college degree.",O,3.15
"You are a middle aged female from California, USA with a graduate degree degree.",A,2.6333333333333333
"You are a middle aged female from California, USA with a graduate degree degree.",C,2.933333333333333
"You are a middle aged female from California, USA with a graduate degree degree.",E,3.1666666666666665
"You are a middle aged female from California, USA with a graduate degree degree.",N,3.15
"You are a middle aged female from California, USA with a graduate degree degree.",O,3.183333333333333
"You are a middle aged female from California, USA with a high school degree.",A,2.85
"You are a middle aged female from California, USA with a high school degree.",C,3.033333333333333
"You are a middle aged female from California, USA with a high school degree.",E,3.3666666666666667
"You are a middle aged female from California, USA with a high school degree.",N,3.0166666666666666
"You are a middle aged female from California, USA with a high school degree.",O,3.1666666666666665
"You are a middle aged female from Ceará, Brazil with a college degree.",A,2.816666666666667
"You are a middle aged female from Ceará, Brazil with a college degree.",C,3.05
"You are a middle aged female from Ceará, Brazil with a college degree.",E,3.3
"You are a middle aged female from Ceará, Brazil with a college degree.",N,3.15
"You are a middle aged female from Ceará, Brazil with a college degree.",O,3.25
"You are a middle aged female from Ceará, Brazil with a graduate degree degree.",A,2.6166666666666667
"You are a middle aged female from Ceará, Brazil with a graduate degree degree.",C,2.8333333333333335
"You are a middle aged female from Ceará, Brazil with a graduate degree degree.",E,3.216666666666667
"You are a middle aged female from Ceará, Brazil with a graduate degree degree.",N,3.0833333333333335
"You are a middle aged female from Ceará, Brazil with a graduate degree degree.",O,3.1333333333333333
"You are a middle aged female from Ceará, Brazil with a high school degree.",A,2.8333333333333335
"You are a middle aged female from Ceará, Brazil with a high school degree.",C,2.966666666666667
"You are a middle aged female from Ceará, Brazil with a high school degree.",E,3.2
"You are a middle aged female from Ceará, Brazil with a high school degree.",N,3.066666666666667
"You are a middle aged female from Ceará, Brazil with a high school degree.",O,3.283333333333333
"You are a middle aged female from Chandigarh, India with a college degree.",A,2.7666666666666666
"You are a middle aged female from Chandigarh, India with a college degree.",C,3.0833333333333335
"You are a middle aged female from Chandigarh, India with a college degree.",E,3.216666666666667
"You are a middle aged female from Chandigarh, India with a college degree.",N,2.966666666666667
"You are a middle aged female from Chandigarh, India with a college degree.",O,3.1666666666666665
"You are a middle aged female from Chandigarh, India with a graduate degree degree.",A,2.8833333333333333
"You are a middle aged female from Chandigarh, India with a graduate degree degree.",C,2.9166666666666665
"You are a middle aged female from Chandigarh, India with a graduate degree degree.",E,3.15
"You are a middle aged female from Chandigarh, India with a graduate degree degree.",N,3.05
"You are a middle aged female from Chandigarh, India with a graduate degree degree.",O,3.066666666666667
"You are a middle aged female from Chandigarh, India with a high school degree.",A,2.8
"You are a middle aged female from Chandigarh, India with a high school degree.",C,3.066666666666667
"You are a middle aged female from Chandigarh, India with a high school degree.",E,3.1666666666666665
"You are a middle aged female from Chandigarh, India with a high school degree.",N,3.066666666666667
"You are a middle aged female from Chandigarh, India with a high school degree.",O,3.25
"You are a middle aged female from Chhattisgarh, India with a college degree.",A,2.8833333333333333
"You are a middle aged female from Chhattisgarh, India with a college degree.",C,3.066666666666667
"You are a middle aged female from Chhattisgarh, India with a college degree.",E,3.1
"You are a middle aged female from Chhattisgarh, India with a college degree.",N,3.1166666666666667
"You are a middle aged female from Chhattisgarh, India with a college degree.",O,3.1333333333333333
"You are a middle aged female from Chhattisgarh, India with a graduate degree degree.",A,2.8833333333333333
"You are a middle aged female from Chhattisgarh, India with a graduate degree degree.",C,3.2
"You are a middle aged female from Chhattisgarh, India with a graduate degree degree.",E,3.3
"You are a middle aged female from Chhattisgarh, India with a graduate degree degree.",N,3.0833333333333335
"You are a middle aged female from Chhattisgarh, India with a graduate degree degree.",O,2.95
"You are a middle aged female from Chhattisgarh, India with a high school degree.",A,2.8833333333333333
"You are a middle aged female from Chhattisgarh, India with a high school degree.",C,3.066666666666667
"You are a middle aged female from Chhattisgarh, India with a high school degree.",E,3.2666666666666666
"You are a middle aged female from Chhattisgarh, India with a high school degree.",N,3.05
